asin,title,imgUrl,productURL,stars,reviews,price,listPrice,categoryName,isBestSeller,boughtInLastMonth,mainCategory,discount_amount,discount_percent
B00VHVNXN2,E-TING 4pcs Hand Tool Toggle Clamp Red Plast Horizontal Quick Release Tool (201B),https://m.media-amazon.com/images/I/51m3lnaFtgL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00VHVNXN2,4.3,1372,16.99,18.99,Industrial  Scientific,True,50,Hardware & Tools,2.0,10.531858873091101
B00VEA2904,"DEWALT 20V MAX* Portable Band Saw, Deep Cut, Tool Only (DCS374B)",https://m.media-amazon.com/images/I/71Gp5A9PnpL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00VEA2904,4.8,1336,399.0,519.0,Industrial  Scientific,True,50,Hardware & Tools,120.0,23.121387283236995
B0B7W54V3V,"Periodic Table with Real Elements Inside, Acrylic Periodic Table with Flannel Bag, 3D Periodic Table of Elements, Chemistry Gifts for Kids Adults Teacher(6"" x 4.5"")",https://m.media-amazon.com/images/I/71fnnB7EZmL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B7W54V3V,4.5,116,39.88,59.99,Industrial  Scientific,True,50,Hardware & Tools,20.11,33.52225370895149
B0089FMXN0,Neoprene Rubber Black Self-Adhesive Sponge Strip 25mm Wide x 3mm Thick x 10m Long,https://m.media-amazon.com/images/I/61TgKSfDLJL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0089FMXN0,4.2,176,12.88,13.88,Industrial  Scientific,True,0,Hardware & Tools,1.0,7.204610951008645
B01MRYMRF7,"meite 22G71S38 22 Gauge 71 Series 3/8"" Crown Wide 3/8"" Leg Length Galvanized Staples for Upholstery Stapler 10,020 PCS/Box (1 Box)",https://m.media-amazon.com/images/I/71bJTiaqXwL._AC_UL320_.jpg,https://www.amazon.ca/dp/B01MRYMRF7,4.6,226,19.99,21.99,Industrial  Scientific,True,50,Hardware & Tools,2.0,9.095043201455207
B00YG2IAQ4,"Renogy 30A MC4 Waterproof in-Line Fuse Holder w/Fuse, Black",https://m.media-amazon.com/images/I/61eNgsst3AL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00YG2IAQ4,4.6,5340,19.99,22.99,Industrial  Scientific,True,50,Hardware & Tools,3.0,13.049151805132666
B01BUSM7YW,"LINE10 Tools 16 Pack Sanding Drum and Sleeves Set for Drill, 2-inch Long, 60, 80 and 120 Grit",https://m.media-amazon.com/images/I/61nX+AK6dAL._AC_UL320_.jpg,https://www.amazon.ca/dp/B01BUSM7YW,4.3,1344,11.0,29.99,Industrial  Scientific,True,50,Hardware & Tools,18.99,63.32110703567856
B085T4RP4C,"5 Piece NPT Thread Forming Taps, Pipe Taps Set, High-Speed Steel Drill Bits for Cleaning or Re-Thread Damaged or Jam Pipe Threads, Size 1/8"", 1/4"", 3/8"", 1/2"", 3/4""",https://m.media-amazon.com/images/I/710UWxhMpOL._AC_UL320_.jpg,https://www.amazon.ca/dp/B085T4RP4C,4.4,348,30.99,34.6,Industrial  Scientific,True,50,Hardware & Tools,3.610000000000003,10.433526011560701
B0BB2744MV,"50Pcs Aluminum Welding Rods, Flux Core Welding Wire No Flux Required, Low Temperature Aluminum Brazing Rods for Welding Alloy, Stainless, Galvanized Steel, Copper (1.6mmX33cm)",https://m.media-amazon.com/images/I/6167fT2vjyL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BB2744MV,3.1,15,14.99,16.99,Industrial  Scientific,True,50,Hardware & Tools,1.9999999999999982,11.771630370806347
B008BV7NN2,"WD-40 Multi-Use Product 155g Can - Drives Out Moisture, inhibits Rust, lubricates, removes Grease and Stickiness | 1005 | Single Can",https://m.media-amazon.com/images/I/812FMoXbZ9L._AC_UL320_.jpg,https://www.amazon.ca/dp/B008BV7NN2,4.7,215,5.98,6.99,Motorcycle Accessories  Parts,True,900,Automotive,1.0099999999999998,14.44921316165951
B071DQSZB8,"Hydration Bladder, 2L Water Bladder for Hiking Backpack Leak Proof Water Reservoir Storage Bag, 2 Liter BPA-Free Water Pouch Hydration Pack Replacement for Camping Cycling Running, Military Green",https://m.media-amazon.com/images/I/71qfMx9o+3L._AC_UL320_.jpg,https://www.amazon.ca/dp/B071DQSZB8,4.3,17381,12.99,16.79,Motorcycle Accessories  Parts,True,900,Automotive,3.799999999999999,22.63251935675997
B0CJF4ZT4G,"2pcs Bikenda Electromagnetic Molecular Interference Antifreeze Snow Removal Instrument, Bikenda Vehicle Microwave Molecular Deicing Instrument, Car Diffusers for Essential Oils (Black-2pcs)",https://m.media-amazon.com/images/I/71Nar5MW-VL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CJF4ZT4G,5.0,1,21.69,35.91,Motorcycle Accessories  Parts,True,200,Automotive,14.219999999999995,39.59899749373432
B0BX8S2VJ5,"LiTime 12V 100Ah MINI LiFePO4 Lithium Battery, Upgraded 100A BMS, 10-Year Lifespan with Up to 15000 Cycles, Max. 1280Wh Energy LiFePO4 Battery in Small Size, Perfect for RV, Solar, Trolling Motor",https://m.media-amazon.com/images/I/61w55sK8H6L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BX8S2VJ5,4.7,2785,449.99,499.99,Motorcycle Accessories  Parts,True,100,Automotive,50.0,10.00020000400008
B081RVVLXM,"XYZCTEM Motorcycle Cover -Waterproof Outdoor Storage Bag,Made of Heavy Duty Material Fits up to 96 inch, Compatible with Harley Davison and All Motors(Black& Lockholes& Professional Windproof Strap)",https://m.media-amazon.com/images/I/51kPesgVWpL._AC_UL320_.jpg,https://www.amazon.ca/dp/B081RVVLXM,4.4,10166,35.99,45.99,Motorcycle Accessories  Parts,True,200,Automotive,10.0,21.743857360295717
B092PR8QFQ,"ECO-WORTHY 8AH Lithium Battery 12V LiFePO4 Battery with BMS, 4000+ Deep Cycle Perfect for Fish Finder, Scooter, Alarm System, Used as UPS Backup Battery",https://m.media-amazon.com/images/I/71LSq59kDqL._AC_UL320_.jpg,https://www.amazon.ca/dp/B092PR8QFQ,4.5,294,65.99,69.99,Motorcycle Accessories  Parts,True,0,Automotive,4.0,5.7151021574510645
B09C4J8HJJ,"MEACHOW 2022 New Bar End Bike Mirror, Crystal UHD Automotive Grade Glass Lens E-Bike Mirrors, Scratch Resistant, Safe Rearview Mirrors, (Silver Left Side) ME-022LS",https://m.media-amazon.com/images/I/81Q7e3gcXWL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09C4J8HJJ,4.6,3819,25.99,28.99,Motorcycle Accessories  Parts,True,200,Automotive,3.0,10.348395998620214
B07DGX2DTK,"LEXIN 2pcs B4FM 10 Riders V5.0 Motorcycle Bluetooth Headset with Music Sharing, Motorcycle Helmet Bluetooth Intercom with Noise Cancellation, Universal Communication Systems for Snowmobile/ATV",https://m.media-amazon.com/images/I/61xvlZOr-UL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07DGX2DTK,4.3,10371,219.99,237.99,Motorcycle Accessories  Parts,True,100,Automotive,18.0,7.563342997604941
B00T3QBL3M,"BOSS Audio Systems MCBK420B Motorcycle Bluetooth Speaker System - Class D Compact Amplifier, 3 Inch Weatherproof Speakers, Volume Control, Great for Use with ATVs/Motorcycles, 12 Volt Vehicles",https://m.media-amazon.com/images/I/7198WKY5rML._AC_UL320_.jpg,https://www.amazon.ca/dp/B00T3QBL3M,4.3,3231,122.05,154.99,Motorcycle Accessories  Parts,True,0,Automotive,32.94000000000001,21.252984063487975
B07N8NHFHY,"XSTRAP Standard 8PCS Soft Loop Tie-Down Straps 1-1/16 x 18 inches - 3600LB Breaking Strength, Loops for Securing Trailering of Bikes, ATV, UTV, Motorcycles, Scooters, Dirt Bikes, Lawn Equipment, Blue",https://m.media-amazon.com/images/I/81VvOxWAJEL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07N8NHFHY,4.7,1331,10.99,11.99,Motorcycle Accessories  Parts,True,100,Automotive,1.0,8.340283569641368
B079NTNXJG,Black Stainless Steel Rear Seat Bolt Mount Screw for Harley Davidson 1996-2016,https://m.media-amazon.com/images/I/610EKuDNI6L._AC_UL320_.jpg,https://www.amazon.ca/dp/B079NTNXJG,4.2,5988,6.42,8.79,Motorcycle Accessories  Parts,True,100,Automotive,2.369999999999999,26.96245733788395
B000BQW5LK,Plews 55-001 4cc Bottle Pump,https://m.media-amazon.com/images/I/619SGqXHmqL._AC_UL320_.jpg,https://www.amazon.ca/dp/B000BQW5LK,4.4,8722,16.95,18.84,Motorcycle Accessories  Parts,True,100,Automotive,1.8900000000000006,10.031847133757966
B07Q7PZG7M,"1PZ BL1-M78 Left Right 7/8"" Clutch Brake Handle Levers Perch Replacement for Honda XR50 XR70 XR80 XR100 XR200 XR200R CRF70 CRF80 CRF100 Pit Bike Dirt Bike Motor Bike Motocross Motorcycle",https://m.media-amazon.com/images/I/61BhF-8otpL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07Q7PZG7M,4.0,159,18.95,19.95,Motorcycle Accessories  Parts,True,0,Automotive,1.0,5.012531328320803
B00KVO4RZY,"Badass Moto Motorcycle Kickstand Pad - Black - American Made in USA. Rugged, Durable w Color Choices - Kick Stand Coaster/Support Plate Helps Park Your Bike on Hot Pavement, Grass, Soft Ground",https://m.media-amazon.com/images/I/917oP9A0zCL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00KVO4RZY,4.1,4542,9.0,15.9,Motorcycle Accessories  Parts,True,50,Automotive,6.9,43.39622641509434
B07NJFZDDY,"ILM Motorcycle Dual Visor Flip up Modular Full Face Helmet DOT with 7 Colors (Large, Matte Black - Led)",https://m.media-amazon.com/images/I/61DfrvTwesL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07NJFZDDY,4.4,11675,129.99,139.99,Motorcycle Accessories  Parts,True,0,Automotive,10.0,7.143367383384527
B08HJ74YD8,KEMIMOTO Snowmobile Food Warmer Stainless Muffler Exhaust Cooker Compatible with Arctic Cat Polaris UTV ATV Motorcycle,https://m.media-amazon.com/images/I/71dhdtOrCRL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08HJ74YD8,3.8,15,54.99,59.99,Motorcycle Accessories  Parts,True,0,Automotive,5.0,8.33472245374229
B001HBUUYM,"Quicksilver 94996Q2 Bell Housing Installation Gasket Kit for MerCruiser R, MR and Alpha One Gen II Drives",https://m.media-amazon.com/images/I/61QYdh0dpQL._AC_UL320_.jpg,https://www.amazon.ca/dp/B001HBUUYM,4.7,1364,19.99,38.02,Motorcycle Accessories  Parts,True,0,Automotive,18.030000000000005,47.42240925828512
B06XRVSNK2,Wantdo Men's Leather Jacket with Removable Hood,https://m.media-amazon.com/images/I/81OPNJXn4fL._AC_UL320_.jpg,https://www.amazon.ca/dp/B06XRVSNK2,4.3,7199,112.99,130.62,Motorcycle Accessories  Parts,True,0,Automotive,17.63000000000001,13.497167355688262
B09TH4D53D,PSLER 4 PCS Docking Hardware Point Cover Kit Case for 2009-2022 Touring Electra Glide Street Glide Road Glide Road King Models 2 Short 2 Long Black,https://m.media-amazon.com/images/I/61KIQTBTImL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09TH4D53D,4.1,105,18.99,25.99,Motorcycle Accessories  Parts,True,0,Automotive,7.0,26.93343593689881
B07QR4Q42L,"AstroAI Air Compressor Tire Inflator Portable Air Pump for Car Tires 12V DC Auto Tire Pump with Digital Pressure Gauge, 100PSI with Emergency LED Light for Car, Bicycle, Balloons and Other Inflatables",https://m.media-amazon.com/images/I/71eHittCtZL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07QR4Q42L,4.4,71183,41.99,59.99,Automotive Tires  Wheels,True,2000,Automotive,18.0,30.005000833472245
B00G9YG32K,Extreme Tire Shine 650ML,https://m.media-amazon.com/images/I/71h0FtBoGEL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00G9YG32K,4.4,1164,10.97,12.99,Automotive Tires  Wheels,True,700,Automotive,2.0199999999999996,15.550423402617394
B072BK693N,VXDAS TPMS Relearn Reset Tool for GM Super EL-50448 Auto Tire Pressure Monitor System Sensor OEC-T5 Activation Tool for Chevy/Buick/GMC/Opel/Cadillac,https://m.media-amazon.com/images/I/5172d0NN5ML._AC_UL320_.jpg,https://www.amazon.ca/dp/B072BK693N,4.5,16604,19.99,21.99,Automotive Tires  Wheels,True,300,Automotive,2.0,9.095043201455207
B08VHQSXD1,BASENOR Tesla Model Y Mud Flaps Splash Guards Winter Vehicle Sediment Protection No Need to Drill Holes (Set of 4),https://m.media-amazon.com/images/I/61ljuVEKhaL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08VHQSXD1,4.3,4167,42.99,45.99,Automotive Tires  Wheels,True,200,Automotive,3.0,6.523157208088715
B0B7B94ZRP,Tesla Model 3 Y S X Center Cap Wheel Cap Kit Lug Nut Cover Silver Matte (4 Hub Center Cap + 20 Lug Nut Cover) Tesla Accessories,https://m.media-amazon.com/images/I/61PI8yLJNdL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B7B94ZRP,4.4,503,18.89,20.99,Automotive Tires  Wheels,True,200,Automotive,2.099999999999998,10.004764173415902
B000CONU1K,McGard 24157 Chrome Cone Seat Wheel Locks (M12 x 1.5 Thread Size) - Set of 4,https://m.media-amazon.com/images/I/7164rAM2cTL._AC_UL320_.jpg,https://www.amazon.ca/dp/B000CONU1K,4.3,8742,34.65,39.63,Automotive Tires  Wheels,True,100,Automotive,4.980000000000004,12.566237698713106
B09SNYR5L1,"Dawn Ultra Dish Soap, EZ-Squeeze Dishwashing Liquid, Original Scent, 650 mL",https://m.media-amazon.com/images/I/71zBZnQJiBL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09SNYR5L1,4.8,1442,3.97,4.99,Dishwashing Supplies,True,3000,Home & Kitchen,1.02,20.440881763527052
B00CMM6L9S,Crayola 10 59ml Paint Jars Assorted Classic Colours Arts & Crafts,https://m.media-amazon.com/images/I/71cgC-s1jZL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00CMM6L9S,4.7,6721,6.97,8.98,Arts  Crafts Supplies,True,3000,Arts & Crafts,2.0100000000000007,22.383073496659247
B07JLB6Y4Z,"MUDO NEST Loom Bracelet Kit, 11,860+ Rubber Bands Refill Loom Set, 28 Colors Loom Bracelet Making Kits with 500 Clips, 210+ Beads, 32 Charms all-in an Organizer Case Great DIY Gift for Kids Girls Boys",https://m.media-amazon.com/images/I/81qxG-rq3kL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07JLB6Y4Z,4.7,8686,26.99,36.99,Arts  Crafts Supplies,True,2000,Arts & Crafts,10.000000000000004,27.03433360367668
B00S6UZUSS,"Melissa & Doug Decorate-Your-Own Wooden Princess Wand Craft Kit , Pink | Princess Crafts Great For Rainy Days, Princess Toys For Kids Ages 4+",https://m.media-amazon.com/images/I/818zgSkOn9L._AC_UL320_.jpg,https://www.amazon.ca/dp/B00S6UZUSS,4.7,7743,14.31,17.61,Arts  Crafts Supplies,True,1000,Arts & Crafts,3.299999999999999,18.73935264054514
B09BFYNKTX,"Kinetic Sand, Slice N’ Surprise Set with 13.5oz of Black, Pink and Blue Play Sand and 7 Tools, Sensory Toys for Kids Ages 3 and up",https://m.media-amazon.com/images/I/91CwHNb2vjL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09BFYNKTX,4.4,1446,10.37,19.99,Arts  Crafts Supplies,True,1000,Arts & Crafts,9.62,48.124062031015505
B00RF7A1TG,"Sago Brothers Air Dry Clay 24 Colors, Kids Toys Modeling Clay for Kids, 3 Year Old Girl Gifts No-Bake No Mess Molding Clay Kit, Model Magic Clay Christmas Birthday Gifts for Kids Girls Boys Age 3-12",https://m.media-amazon.com/images/I/81so+MowqhS._AC_UL320_.jpg,https://www.amazon.ca/dp/B00RF7A1TG,4.6,6657,27.99,29.99,Arts  Crafts Supplies,True,800,Arts & Crafts,2.0,6.668889629876626
B08HMHWXWG,ZMLM Scratch Paper Art-Crafts Notebook: 2Pack Bulk Rainbow Magic Paper Supplies Toys for 3 4 5 6 7 8 9 10 yr Old Girls Boys Kids Favors Gifts for Birthday Halloween Christmas Party Games Projects Kits,https://m.media-amazon.com/images/I/813Syhi64LL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08HMHWXWG,4.7,6861,18.99,28.99,Arts  Crafts Supplies,True,600,Arts & Crafts,10.0,34.494653328734046
B00CMM906E,Crayola 100 Colored Pencils,https://m.media-amazon.com/images/I/71Zaxd4AqEL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00CMM906E,4.7,5869,19.97,24.99,Arts  Crafts Supplies,True,700,Arts & Crafts,5.02,20.088035214085632
B08Y1R1SR3,WATINC Farm Animals Felt Story Board Set 3.5Ft 38Pcs Preschool Farmhouse Themed Storytelling Flannel Barnyard Domestic Livestock Early Learning Interactive Play Kit Wall Hanging Gift for Toddlers Kids,https://m.media-amazon.com/images/I/91c5Nyhpf1S._AC_UL320_.jpg,https://www.amazon.ca/dp/B08Y1R1SR3,4.2,1797,26.99,35.99,Arts  Crafts Supplies,True,600,Arts & Crafts,9.000000000000004,25.006946373992783
B01B1UUNCW,"Melissa and Doug Deluxe Double-Sided Tabletop Easel (Arts and Crafts, Sturdy Wooden Construction, 42 Pieces, 44.45 cm H x 52.705 cm W x 6.985 cm L)",https://m.media-amazon.com/images/I/81GDJ5jBxTL._AC_UL320_.jpg,https://www.amazon.ca/dp/B01B1UUNCW,4.6,6554,56.24,74.41,Arts  Crafts Supplies,True,100,Arts & Crafts,18.169999999999995,24.418760919231282
B08HHYLMJ5,VCOSTORE Kids Art Smock - Toddler Paint Smock - Waterproof Long Sleeve painting apron kids with 3 Pockets for 3-8 Years Kids,https://m.media-amazon.com/images/I/71RIksu7DbL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08HHYLMJ5,4.4,500,8.79,9.99,Arts  Crafts Supplies,True,50,Arts & Crafts,1.200000000000001,12.012012012012024
B0C584W815,Art Smock - Kids Aprons for Girls Boys ages 3-8 Waterproof Art Smock Painting Toddler Apron for with Long Sleeve and 3 Pocket,https://m.media-amazon.com/images/I/61zuNNhj4LL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0C584W815,4.7,104,13.99,17.99,Arts  Crafts Supplies,True,100,Arts & Crafts,3.9999999999999982,22.234574763757635
B082JGN73W,mens Ansa Fix Slide Sandal,https://m.media-amazon.com/images/I/6146cUjEBvL._AC_UL320_.jpg,https://www.amazon.ca/dp/B082JGN73W,4.3,18668,29.99,34.19,Men's Shoes,True,1000,Fashion,4.199999999999999,12.284293653114945
B087YQCWKG,Mens Charged Assert 9 Running Shoe,https://m.media-amazon.com/images/I/410-L0vF3+L._AC_UL320_.jpg,https://www.amazon.ca/dp/B087YQCWKG,4.5,30687,46.98,56.98,Men's Shoes,True,100,Fashion,10.0,17.55001755001755
B07SM5CM59,Water Shoes Womens Mens Swim Pool Beach Aqua Socks Quick-Dry Barefoot Outdoor Surf Yoga Exercise SWS001,https://m.media-amazon.com/images/I/81FaTxohURL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07SM5CM59,4.2,19854,22.98,26.98,Men's Shoes,True,200,Fashion,4.0,14.825796886582653
B094R1VVSY,Mens Men's X Ultra Pioneer Climasalomon™ Waterproof Hiking Shoes for Men Climbing Shoe,https://m.media-amazon.com/images/I/810iBxkgucL._AC_UL320_.jpg,https://www.amazon.ca/dp/B094R1VVSY,4.4,979,98.98,184.63,Men's Shoes,True,0,Fashion,85.64999999999999,46.3900774522017
B08R85J78V,Men's Casual Slip-on Loafers Stretch Shoes,https://m.media-amazon.com/images/I/71aw3ZS16pL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08R85J78V,4.3,11235,60.99,65.99,Men's Shoes,True,0,Fashion,4.999999999999993,7.576905591756317
B01H7UF3SO,New York Men's Dress Shoes Loafers Slip On Oxford Formal Leather Suit Shoes,https://m.media-amazon.com/images/I/71YpSjJlgiL._AC_UL320_.jpg,https://www.amazon.ca/dp/B01H7UF3SO,4.3,9853,67.99,79.99,Men's Shoes,True,50,Fashion,12.0,15.001875234404302
B010TZ142S,Bruno Marc Moda Italy Men's Prince Classic Modern Formal Oxford Wingtip Lace Up Dress Shoes,https://m.media-amazon.com/images/I/51inY39-t8L._AC_UL320_.jpg,https://www.amazon.ca/dp/B010TZ142S,4.3,14034,65.99,78.99,Men's Shoes,True,0,Fashion,13.0,16.45777946575516
B07PBDJ6QR,Men's Waterproof Hiking Boots Outdoor Mid Trekking Backpacking Mountaineering Shoes,https://m.media-amazon.com/images/I/71cn6gEilkL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07PBDJ6QR,4.3,18628,88.99,99.99,Men's Shoes,True,0,Fashion,11.0,11.001100110011002
B09DXTPXTY,Mens Grand Court 2.0 Training Shoes,https://m.media-amazon.com/images/I/61Acku41SwL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09DXTPXTY,4.6,2523,53.93,81.16,Men's Shoes,True,0,Fashion,27.229999999999997,33.55101034992607
B000EPAGS2,Mens Authentic Original 2-Eye Leather Boat Boat Shoe,https://m.media-amazon.com/images/I/81TYMRzGmxL._AC_UL320_.jpg,https://www.amazon.ca/dp/B000EPAGS2,4.3,20750,79.99,95.2,Men's Shoes,True,0,Fashion,15.210000000000008,15.97689075630253
B0BWF3SSYD,Soccer Cleats for Mens Womens Turf Soccer Shoes Indoor Footall Cleats High Ankle TF FG Football Boots Wide Training Sneaker,https://m.media-amazon.com/images/I/71loWbnx4sL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BWF3SSYD,4.3,76,61.75,67.0,Men's Shoes,True,0,Fashion,5.25,7.835820895522388
B08CK5SJZ3,W85 mens,https://m.media-amazon.com/images/I/71KjPeUVjZL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08CK5SJZ3,4.2,4972,55.64,73.49,Men's Shoes,True,0,Fashion,17.849999999999994,24.289018914137973
B0CHXJ27WW,Women's Slippers Platform Mini Boots Short Ankle Boot Fur Fleece Lined Sneakers House slippers Anti-Slip Boot For Outdoor,https://m.media-amazon.com/images/I/51wa98y6FZL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0CHXJ27WW,5.0,2,27.99,34.56,Women's Shoes,True,500,Fashion,6.570000000000004,19.010416666666675
B0BN65D3B4,"Mini Boots for Women,Classic Mini Short Ankle Boot Fur Lined,Warm Fur Lined Winter Snow Warm Slip on Anti-Slip Boots",https://m.media-amazon.com/images/I/51KkAYV7j0L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BN65D3B4,5.0,1,33.09,39.0,Women's Shoes,True,400,Fashion,5.909999999999997,15.153846153846144
B0BFHZC6QN,Women Men Pillow Sandals Adjustable Buckles Slides Thick Sole,https://m.media-amazon.com/images/I/71NIROK676L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BFHZC6QN,4.3,3506,29.99,39.99,Women's Shoes,True,200,Fashion,10.000000000000004,25.00625156289073
B08F5B255H,Womens Snow Boots Winter Fur Lined Ankle Boots Ladies Side Zipper Warm Lightweight Booties Outdoor Anti-Slip Girls Walking Boots,https://m.media-amazon.com/images/I/513qmiEqBQL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08F5B255H,4.0,2625,42.49,69.99,Women's Shoes,True,100,Fashion,27.499999999999993,39.29132733247606
B082JGN74J,womens Ansa Fix Slide Sandal,https://m.media-amazon.com/images/I/51UQl0WZ6UL._AC_UL320_.jpg,https://www.amazon.ca/dp/B082JGN74J,4.3,5666,14.94,34.19,Women's Shoes,True,200,Fashion,19.25,56.30301257677684
B076VP4XT3,Women's Ankle Rain Boots Waterproof Chelsea Boots,https://m.media-amazon.com/images/I/61UpH-6M6DL._AC_UL320_.jpg,https://www.amazon.ca/dp/B076VP4XT3,4.3,22339,39.99,49.99,Women's Shoes,True,100,Fashion,10.0,20.004000800160032
B0BPY3CS64,Women's Energycloud Lightweight Slip On Walking Running Shoes,https://m.media-amazon.com/images/I/71iW15Qji2L._AC_UL320_.jpg,https://www.amazon.ca/dp/B0BPY3CS64,4.4,5895,46.99,79.99,Women's Shoes,True,100,Fashion,32.99999999999999,41.255156894611815
B09DXVN1NB,Womens Grand Court 2.0 Shoes,https://m.media-amazon.com/images/I/61AQ64ZjfRL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09DXVN1NB,4.6,2103,53.93,90.0,Women's Shoes,True,0,Fashion,36.07,40.077777777777776
B00F57HCAY,Women's Sure Track Trickel Slip Resistant Work Shoe,https://m.media-amazon.com/images/I/613CUBk+FzL._AC_UL320_.jpg,https://www.amazon.ca/dp/B00F57HCAY,4.5,13591,42.7,123.09,Women's Shoes,True,0,Fashion,80.39,65.3099358193192
B097PBJPQG,Women’s Chunky Low Block Heel Pumps Comfort Oxfords Shoes,https://m.media-amazon.com/images/I/71aVGFCvqQL._AC_UL320_.jpg,https://www.amazon.ca/dp/B097PBJPQG,4.4,4857,57.99,65.99,Women's Shoes,True,50,Fashion,7.999999999999993,12.123048946810114
B01BSYBG7M,Women's BOBS Plush - Peace & Love Slip-Ons,https://m.media-amazon.com/images/I/61mx85-BOjL._AC_UL320_.jpg,https://www.amazon.ca/dp/B01BSYBG7M,4.2,12092,35.98,41.98,Women's Shoes,True,0,Fashion,6.0,14.292520247737018
B094C8G2NT,Womens Time Off Sneaker Sneaker,https://m.media-amazon.com/images/I/41DzpaOYQqL._AC_UL320_.jpg,https://www.amazon.ca/dp/B094C8G2NT,4.5,840,113.01,123.09,Women's Shoes,True,100,Fashion,10.079999999999998,8.189129904947597
B0007SZ53W,Womens Jungle Moc Moccasin,https://m.media-amazon.com/images/I/61H3oJByihL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0007SZ53W,4.5,7659,88.8,120.0,Women's Shoes,True,0,Fashion,31.200000000000003,26.000000000000004
B09KP25CN2,Womens Cyclone Speed 3 Volleyball Shoe,https://m.media-amazon.com/images/I/71sJmGkyHXL._AC_UL320_.jpg,https://www.amazon.ca/dp/B09KP25CN2,4.6,192,74.98,95.73,Women's Shoes,True,0,Fashion,20.75,21.67554580591246
B07V6Y3GFX,Women's Pointed Toe Stiletto High Heel Ankle Booties,https://m.media-amazon.com/images/I/61Tc7uf2uwL._AC_UL320_.jpg,https://www.amazon.ca/dp/B07V6Y3GFX,4.3,2306,53.19,55.99,Women's Shoes,True,0,Fashion,2.8000000000000043,5.000893016610117
B06ZYGG9CC,Women's Chunk Low Heel Pump Sandals,https://m.media-amazon.com/images/I/61Y+5JyU1fL._AC_UL320_.jpg,https://www.amazon.ca/dp/B06ZYGG9CC,4.1,21487,65.99,72.99,Women's Shoes,True,0,Fashion,7.0,9.590354843129196
B098KJKMF1,Womens Moab 3 Hiking Shoe,https://m.media-amazon.com/images/I/81IgGrGzfPL._AC_UL320_.jpg,https://www.amazon.ca/dp/B098KJKMF1,4.6,1235,97.94,157.49,Women's Shoes,True,0,Fashion,59.55000000000001,37.811924566639156
B0B1VZRTC5,Miracle-Gro Succulent Plant Food 0.5-1-1 236mL (3020410),https://m.media-amazon.com/images/I/519nCLp-RXL._AC_UL320_.jpg,https://www.amazon.ca/dp/B0B1VZRTC5,4.5,294,6.99,7.99,Fresh Flowers  Indoor Plants,True,700,Home & Garden,1.0,12.515644555694617
B08YMM7GP2,"Bonsai Tree Kit – 5X Unique Japanese Bonzai Trees | Complete Indoor Starter Kit for Growing Plants with Bonsai Seeds, Tools & Planters – Gardening Gifts for Women & Men",https://m.media-amazon.com/images/I/91ur1rCADaL._AC_UL320_.jpg,https://www.amazon.ca/dp/B08YMM7GP2,3.9,836,65.99,69.99,Fresh Flowers  Indoor Plants,True,200,Home & Garden,4.0,5.7151021574510645
